
%%% This file is automatically generated.
%%% Date: 2025-08-20 22:55:48
%%% Author: ad7760
%%% Generated by: /scratch/ad7760/no-matlab-no-worry/src/generate_scripts.py
[Name]
seir

[Notes]


[Components]
time,OUTPUT1, OUTPUT2
0.564,0.430988643357585,0.839
0.566,0.4306219702120161,0.839
0.568,0.4302556222050369,0.839
0.57,0.4298895990199687,0.839
0.572,0.429523900340497,0.839
0.574,0.4291585258506674,0.839
0.576,0.4287934752348936,0.839
0.578,0.4284287481779573,0.839
0.58,0.4280643443650019,0.839
0.582,0.4277002634814772,0.839
0.584,0.4273365052133324,0.839
0.586,0.426973069246731,0.839
0.588,0.4266099552682688,0.839
0.59,0.4262471629648919,0.839
0.592,0.4258846920239035,0.839
0.594,0.4255225421329664,0.839
0.596,0.4251607129801008,0.839
0.598,0.4247992042536865,0.839
0.6,0.4244380156424591,0.839
0.602,0.4240771468355137,0.839
0.604,0.4237165975222986,0.839
0.606,0.4233563673926204,0.839
0.608,0.422996456136641,0.839
0.61,0.4226368634448746,0.839
0.612,0.4222775890081943,0.839
0.614,0.421918632517824,0.839
0.616,0.4215599936653419,0.839
0.618,0.4212016721426793,0.839
0.62,0.4208436676421188,0.839
0.622,0.4204859798562977,0.839
0.624,0.4201286084782016,0.839
0.626,0.4197715532011689,0.839
0.628,0.4194148137188878,0.839
0.63,0.4190583897253968,0.839
0.632,0.4187022809150835,0.839
0.634,0.4183464869826852,0.839
0.636,0.4179910076232871,0.839
0.638,0.4176358425323188,0.839
0.64,0.417280991405566,0.839
0.642,0.4169264539391543,0.839
0.644,0.4165722298295578,0.839
0.646,0.4162183187735968,0.839
0.648,0.415864720468437,0.839
0.65,0.4155114346115888,0.839
0.652,0.4151584609009082,0.839
0.654,0.4148057990345937,0.839
0.656,0.4144534487111906,0.839
0.658,0.4141014096295831,0.839
0.66,0.4137496814889905,0.839
0.662,0.4133982639889983,0.839
0.664,0.4130471568295128,0.839
0.666,0.4126963597107875,0.839
0.668,0.4123458723334166,0.839
0.67,0.4119956943983344,0.839
0.672,0.4116458256068149,0.839
0.674,0.4112962656604714,0.839
0.676,0.4109470142612563,0.839
0.678,0.4105980711114592,0.839
0.68,0.4102494359137092,0.839
0.682,0.4099011083709687,0.839
0.684,0.4095530881865498,0.839
0.686,0.4092053750640852,0.839
0.688,0.4088579687075322,0.839
0.69,0.4085108688212268,0.839
0.692,0.4081640751098042,0.839
0.694,0.407817587278244,0.839
0.696,0.4074714050318597,0.839
0.698,0.4071255280762986,0.839
0.7,0.4067799561175407,0.839
0.702,0.4064346888618988,0.839
0.704,0.4060897260160184,0.839
0.706,0.4057450672868757,0.839
0.708,0.4054007123817783,0.839
0.71,0.4050566610083669,0.839
0.712,0.4047129128746079,0.839
0.714,0.4043694676888027,0.839
0.716,0.4040263251595785,0.839
0.718,0.403683484995889,0.839
0.72,0.403340946907014,0.839
0.722,0.4029987106025763,0.839
0.724,0.4026567757925426,0.839
0.726,0.402315142187139,0.839
0.728,0.4019738094969766,0.839
0.73,0.4016327774329764,0.839
0.732,0.4012920457063854,0.839
0.734,0.4009516140287752,0.839
0.736,0.400611482112043,0.839
0.738,0.4002716496684098,0.839
0.74,0.3999321164104208,0.839
0.742,0.3995928820509445,0.839
0.744,0.3992539463031725,0.839
0.746,0.3989153088806189,0.839
0.748,0.3985769694971199,0.839
0.75,0.3982389278668342,0.839
0.752,0.3979011837042397,0.839
0.754,0.3975637367241346,0.839
0.756,0.3972265866416425,0.839
0.758,0.396889733172202,0.839
0.76,0.3965531760315725,0.839
0.762,0.3962169149358327,0.839
0.764,0.3958809496013801,0.839
0.766,0.3955452797449281,0.839
0.768,0.3952099050835093,0.839
0.77,0.3948748253344758,0.839
0.772,0.3945400402154934,0.839
0.774,0.394205549444545,0.839
0.776,0.3938713527399297,0.839
0.778,0.3935374498202618,0.839
0.78,0.3932038404044705,0.839
0.782,0.3928705242117999,0.839
0.784,0.392537500961814,0.839
0.786,0.3922047703743701,0.839
0.788,0.3918723321696667,0.839
0.79,0.3915401860681977,0.839
0.792,0.3912083317907735,0.839
0.794,0.3908767690585167,0.839
0.796,0.3905454975928611,0.839
0.798,0.3902145171155521,0.839
0.8,0.3898838273486458,0.839
0.802,0.3895534280145078,0.839
0.804,0.389223318835814,0.839
0.806,0.3888934995355516,0.839
0.808,0.3885639698370142,0.839
0.81,0.3882347294637964,0.839
0.812,0.3879057781398216,0.839
0.814,0.3875771155893036,0.839
0.816,0.3872487415367685,0.839
0.818,0.3869206557070492,0.839
0.82,0.3865928578252851,0.839
0.822,0.3862653476169216,0.839
0.824,0.3859381248077094,0.839
0.826,0.3856111891237052,0.839
0.828,0.3852845402912689,0.839
0.83,0.3849581780370668,0.839
0.832,0.3846321020880683,0.839
0.834,0.3843063121715446,0.839
0.836,0.3839808080150734,0.839
0.838,0.3836555893465334,0.839
0.84,0.3833306558940993,0.839
0.842,0.3830060073862588,0.839
0.844,0.3826816435517969,0.839
0.846,0.3823575641197971,0.839
0.848,0.3820337688196447,0.839
0.85,0.3817102573810257,0.839
0.852,0.3813870295339256,0.839
0.854,0.3810640850086292,0.839
0.856,0.3807414235357205,0.839
0.858,0.3804190448460818,0.839
0.86,0.3800969486708939,0.839
0.862,0.3797751347416348,0.839
0.864,0.3794536027900806,0.839
0.866,0.3791323525483034,0.839
0.868,0.3788113837486712,0.839
0.87,0.3784906961238518,0.839
0.872,0.378170289406807,0.839
0.874,0.3778501633307858,0.839
0.876,0.3775303176293431,0.839
0.878,0.3772107520363268,0.839
0.88,0.3768914662858796,0.8389999999999999
0.882,0.376572460112408,0.839
0.884,0.376253733250702,0.839
0.886,0.3759352854357196,0.839
0.888,0.3756171164027932,0.839
0.89,0.3752992258875276,0.839
0.892,0.3749816136258184,0.839
0.894,0.3746642793538526,0.839
0.896,0.3743472228081086,0.839
0.898,0.3740304437253548,0.839
0.9,0.3737139418426498,0.839
0.902,0.3733977168973422,0.839
0.904,0.3730817686270696,0.839
0.906,0.3727660967697588,0.839
0.908,0.372450701063625,0.839
0.91,0.3721355812471712,0.839
0.912,0.3718207370591906,0.839
0.914,0.3715061682387568,0.839
0.916,0.37119187452524,0.839
0.918,0.3708778556582908,0.839
0.92,0.3705641113778474,0.839
0.922,0.3702506414241342,0.839
0.924,0.36993744553766,0.839
0.926,0.3696245234592191,0.839
0.928,0.369311874929892,0.839
0.93,0.3689994996910415,0.839
0.932,0.3686873974843151,0.839
0.934,0.3683755680516437,0.839
0.936,0.3680640111352412,0.839
0.938,0.3677527264776043,0.839
0.94,0.3674417138215133,0.839
0.942,0.3671309729100277,0.839
0.944,0.3668205034864877,0.839
0.946,0.3665103052945221,0.839
0.948,0.3662003780780334,0.839
0.95,0.365890721581207,0.839
0.952,0.3655813355485079,0.839
0.954,0.3652722197246811,0.839
0.956,0.364963373854751,0.839
0.958,0.3646547976840208,0.839
0.96,0.3643464909580718,0.839
0.962,0.3640384534227642,0.839
0.964,0.3637306848242375,0.839
0.966,0.3634231849089026,0.839
0.968,0.3631159534234545,0.839
0.97,0.362808990114863,0.839
0.972,0.3625022947303726,0.839
0.974,0.3621958670175044,0.839
0.976,0.3618897067240554,0.839
0.978,0.3615838135980977,0.839
0.98,0.3612781873879782,0.839
0.982,0.3609728278423181,0.839
0.984,0.3606677347100132,0.839
0.986,0.3603629077402327,0.839
0.988,0.3600583466824189,0.839
0.99,0.3597540512862872,0.839
0.992,0.3594500213018294,0.839
0.994,0.359146256479303,0.839
0.996,0.3588427565692397,0.839
0.998,0.3585395213224341,0.839
1.0,0.3582365504899794,0.839
