%%% This file is machine-generated.
%%% Date: 2025-09-16 12:43:16
%%% Author: ademin
%%% Generated by: src/generate_scripts.py results/EXAMPLE
%%% Environment: /home/ademin/no-matlab-no-worry/environments/venv

[Name]
seir

[Notes]


[Components]
time,OUTPUT1, OUTPUT2
0.56,0.3347994817609567,0.881
0.562,0.3347950503574141,0.881
0.564,0.3347903433102867,0.881
0.566,0.3347853611655868,0.881
0.568,0.3347801044684764,0.881
0.57,0.3347745737632679,0.881
0.572,0.3347687695934258,0.881
0.574,0.3347626925015671,0.881
0.576,0.3347563430294638,0.881
0.578,0.3347497217180433,0.881
0.58,0.3347428291073892,0.881
0.582,0.3347356657367442,0.881
0.584,0.3347282321445097,0.881
0.586,0.3347205288682476,0.881
0.588,0.3347125564446815,0.881
0.59,0.3347043154096982,0.881
0.592,0.3346958062983485,0.881
0.594,0.334687029644849,0.881
0.596,0.3346779859825823,0.881
0.598,0.3346686758440995,0.881
0.6,0.3346590997611205,0.881
0.602,0.3346492582645356,0.881
0.604,0.3346391518844066,0.881
0.606,0.334628781149968,0.881
0.608,0.3346181465896283,0.881
0.61,0.3346072487309713,0.881
0.612,0.3345960881007569,0.881
0.614,0.334584665224923,0.881
0.616,0.3345729806285857,0.881
0.618,0.3345610348360418,0.881
0.62,0.3345488283707687,0.881
0.622,0.3345363617554267,0.881
0.624,0.3345236355118592,0.881
0.626,0.3345106501610949,0.881
0.628,0.3344974062233481,0.881
0.63,0.3344839042180205,0.881
0.632,0.3344701446637022,0.881
0.634,0.3344561280781727,0.881
0.636,0.3344418549784024,0.881
0.638,0.3344273258805536,0.881
0.64,0.3344125412999819,0.881
0.642,0.3343975017512368,0.881
0.644,0.3343822077480639,0.881
0.646,0.3343666598034049,0.881
0.648,0.3343508584293997,0.881
0.65,0.3343348041373871,0.881
0.652,0.3343184974379063,0.881
0.654,0.3343019388406976,0.881
0.656,0.3342851288547039,0.881
0.658,0.3342680679880722,0.881
0.66,0.3342507567481539,0.881
0.662,0.3342331956415069,0.881
0.664,0.3342153851738959,0.881
0.666,0.3341973258502941,0.881
0.668,0.3341790181748847,0.881
0.67,0.3341604626510609,0.881
0.672,0.3341416597814283,0.881
0.674,0.3341226100678053,0.881
0.676,0.3341033140112245,0.881
0.678,0.3340837721119338,0.881
0.68,0.3340639848693976,0.881
0.682,0.3340439527822982,0.881
0.684,0.3340236763485363,0.881
0.686,0.3340031560652327,0.881
0.688,0.3339823924287291,0.881
0.69,0.3339613859345897,0.881
0.692,0.3339401370776019,0.881
0.694,0.3339186463517777,0.881
0.696,0.3338969142503544,0.881
0.698,0.3338749412657965,0.881
0.7,0.3338527278897962,0.881
0.702,0.3338302746132747,0.881
0.704,0.3338075819263834,0.881
0.706,0.3337846503185052,0.881
0.708,0.3337614802782552,0.881
0.71,0.3337380722934818,0.881
0.712,0.3337144268512682,0.881
0.714,0.3336905444379343,0.881
0.716,0.3336664255390359,0.881
0.718,0.3336420706393672,0.881
0.72,0.3336174802229614,0.881
0.722,0.333592654773092,0.881
0.724,0.3335675947722741,0.881
0.726,0.3335423007022652,0.881
0.728,0.3335167730440663,0.881
0.73,0.3334910122779233,0.881
0.732,0.3334650188833279,0.881
0.734,0.3334387933390186,0.881
0.736,0.3334123361229821,0.881
0.738,0.3333856477124542,0.881
0.74,0.333358728583921,0.881
0.742,0.33333157921312,0.881
0.744,0.3333042000750407,0.881
0.746,0.333276591643927,0.881
0.748,0.3332487543932767,0.881
0.75,0.3332206887958437,0.881
0.752,0.3331923953236386,0.881
0.754,0.33316387444793,0.881
0.756,0.3331351266392455,0.881
0.758,0.333106152367373,0.881
0.76,0.3330769521013604,0.881
0.762,0.33304752630952,0.881
0.764,0.3330178754594259,0.881
0.766,0.332988000017917,0.881
0.768,0.3329579004510978,0.881
0.77,0.3329275772243393,0.881
0.772,0.3328970308022802,0.881
0.774,0.332866261648828,0.881
0.776,0.3328352702271602,0.881
0.778,0.3328040569997249,0.881
0.78,0.3327726224282415,0.881
0.782,0.3327409669737042,0.881
0.784,0.3327090910963798,0.881
0.786,0.332676995255811,0.881
0.788,0.3326446799108162,0.881
0.79,0.3326121455194916,0.881
0.792,0.3325793925392113,0.881
0.794,0.3325464214266292,0.881
0.796,0.3325132326376795,0.881
0.798,0.3324798266275779,0.881
0.8,0.3324462038508228,0.881
0.802,0.3324123647611955,0.881
0.804,0.3323783098117636,0.881
0.806,0.332344039454879,0.881
0.808,0.332309554142181,0.881
0.81,0.3322748543245966,0.881
0.812,0.3322399404523415,0.881
0.814,0.3322048129749217,0.881
0.816,0.332169472341134,0.881
0.818,0.3321339189990671,0.881
0.82,0.3320981533961028,0.881
0.822,0.3320621759789172,0.881
0.824,0.332025987193481,0.881
0.826,0.3319895874850618,0.881
0.828,0.3319529772982237,0.881
0.83,0.3319161570768301,0.881
0.832,0.3318791272640416,0.881
0.834,0.3318418883023206,0.881
0.836,0.3318044406334315,0.881
0.838,0.3317667846984397,0.881
0.84,0.3317289209377141,0.881
0.842,0.3316908497909286,0.881
0.844,0.3316525716970621,0.881
0.846,0.3316140870943999,0.881
0.848,0.331575396420535,0.881
0.85,0.3315365001123686,0.881
0.852,0.3314973986061115,0.881
0.854,0.3314580923372852,0.881
0.856,0.3314185817407223,0.881
0.858,0.3313788672505681,0.881
0.86,0.3313389493002818,0.881
0.862,0.3312988283226363,0.881
0.864,0.3312585047497213,0.881
0.866,0.3312179790129413,0.881
0.868,0.3311772515430203,0.881
0.87,0.3311363227699985,0.881
0.872,0.3310951931232387,0.881
0.874,0.3310538630314219,0.881
0.876,0.3310123329225514,0.881
0.878,0.3309706032239531,0.881
0.88,0.3309286743622763,0.881
0.882,0.3308865467634951,0.881
0.884,0.3308442208529087,0.881
0.886,0.3308016970551433,0.881
0.888,0.3307589757941523,0.881
0.89,0.3307160574932177,0.881
0.892,0.3306729425749511,0.881
0.894,0.3306296314612944,0.881
0.896,0.330586124573521,0.881
0.898,0.3305424223322369,0.881
0.9,0.3304985251573813,0.881
0.902,0.3304544334682278,0.881
0.904,0.3304101476833857,0.881
0.906,0.3303656682208003,0.881
0.908,0.3303209954977544,0.881
0.91,0.3302761299308691,0.881
0.912,0.3302310719361048,0.881
0.914,0.3301858219287621,0.881
0.916,0.3301403803234824,0.881
0.918,0.3300947475342504,0.881
0.92,0.3300489239743929,0.881
0.922,0.3300029100565812,0.881
0.924,0.3299567061928317,0.881
0.926,0.3299103127945069,0.881
0.928,0.3298637302723162,0.881
0.93,0.3298169590363168,0.881
0.932,0.3297699994959153,0.881
0.934,0.3297228520598677,0.881
0.936,0.329675517136281,0.881
0.938,0.3296279951326142,0.881
0.94,0.3295802864556789,0.881
0.942,0.3295323915116402,0.881
0.944,0.3294843107060181,0.881
0.946,0.3294360444436881,0.881
0.948,0.3293875931288823,0.881
0.95,0.3293389571651903,0.881
0.952,0.32929013695556,0.881
0.954,0.3292411329022986,0.881
0.956,0.329191945407074,0.881
0.958,0.3291425748709153,0.881
0.96,0.3290930216942138,0.881
0.962,0.3290432862767228,0.881
0.964,0.3289933690175601,0.881
0.966,0.3289432703152111,0.881
0.968,0.3288929905675242,0.881
0.97,0.3288425301717154,0.881
0.972,0.3287918895243687,0.881
0.974,0.3287410690214368,0.881
0.976,0.3286900690582422,0.881
0.978,0.3286388900294776,0.881
0.98,0.3285875323292076,0.881
0.982,0.3285359963508691,0.881
0.984,0.3284842824872723,0.881
0.986,0.3284323911306017,0.881
0.988,0.328380322672417,0.881
0.99,0.3283280775036547,0.881
0.992,0.3282756560146264,0.881
0.994,0.3282230585950236,0.881
0.996,0.3281702856339161,0.881
0.998,0.3281173375197535,0.881
1.0,0.3280642146403659,0.881
